Country ISO code;BvD ID number;NACE Rev. 2 primary code;GUO - Country ISO code;GUO - BvD ID number;Result OP Revenue;Result - EMPl;Result - assets;Result P/L
DE;DE2190125137;4669;DE;DE2190000892;2063789;6;5091;28025
DE;DE2190125150;9529;DE;DE2190000892;5712990;45;72606;716350
BE;BE0407673776;4532;DE;DE2190001578;10222724;46;241743;-1103962
BE;BE0417570449;4618;DE;DE2190001578;1443300;6;101763;96353
BE;BE0811501604;4531;DE;DE2190001578;255511079;492;72919775;-8594324
CZ;CZ41193598;4531;DE;DE2190001578;84973317;750;18026551;-1653154
ES;ESA58387887;2651;DE;DE2190001578;216913139;509;27472239;6086602
ES;ESA81579344;4531;DE;DE2190001578;11498000;34;90000;-1365000
ES;ESB83916056;4531;DE;DE2190001578;314892000;128;437000;6022000
FI;FI02011950;4531;DE;DE2190001578;52986000;28;82000;406000
FI;FI10953788;4532;DE;DE2190001578;5670000;35;102000;-1099000
FI;FI20181718;2593;DE;DE2190001578;15203000;69;2554000;1551000
FR;FR380110304;2211;DE;DE2190001578;843682241;2180;88701937;83993153
FR;FR385820188;6420;DE;DE2190001578;1241756;6;22641;174183
FR;FR397885211;2211;DE;DE2190001578;1400000;7;53574;201750
FR;FR409709607;2640;DE;DE2190001578;151475903;295;1908795;-15787913
FR;FR410253967;4669;DE;DE2190001578;6630000;50;158928;639343
FR;FR410279533;2219;DE;DE2190001578;63677000;353;7919021;358993
FR;FR421120239;4532;DE;DE2190001578;147777342;850;3997928;-1307282
FR;FR451347355;2219;DE;DE2190001578;30423000;247;6447127;-4264170
FR;FR696920826;2211;DE;DE2190001578;1100000;8;83808;192021
FR;FR732055413;4531;DE;DE2190001578;20032180;58;209235;416591
GB;GB00700225;2920;DE;DE2190001578;44846790;130;2963218;2673967
GB;GB00965702;2630;DE;DE2190001578;62674948;289;641495;1874348
GB;GB03467939;3299;DE;DE2190001578;9258570;156;1940977;-3293536
GB;GB03471656;2219;DE;DE2190001578;104239701;333;13548526;8410139
GB;GB06437845;6201;DE;DE2190001578;4909521;53;750247;576519
GR;GR094295172;2593;DE;DE2190001578;6917968;63;9936012;-1144147
HU;HU10505506;4531;DE;DE2190001578;150486163;29;178666;2316707
HU;HU11087209;2219;DE;DE2190001578;150268153;570;16623562;46365672
HU;HU11351331;2211;DE;DE2190001578;162568034;1691;29719094;14054288
PT;PT500138265;1396;DE;DE2190001578;76427834;179;10147989;9033176
PT;PT500243182;4531;DE;DE2190001578;65117890;39;43505;1498494
PT;PT506462820;2932;DE;DE2190001578;112676017;371;11731418;7999715
SE;SE5566540216;4520;DE;DE2190001578;3186518;11;221335;-333439
SI;SI6175074;4619;DE;DE2190001578;31296090;17;99234;217328
SK;SK36336556;4531;DE;DE2190001578;21945285;175;6928393;-688813
DE;DE2190393262;2361;DE;DE2190003268;11260996;46;936346;-379305
DE;DE2190393266;7112;DE;DE2190003268;4254807;7;47898;-352928
PL;PL100469679;4110;DE;DE2190003268;2076645;9;4140;19970
DE;DE3210152338;2790;DE;DE2190003332;16685096;97;4016316;3437679
SI;SI5711096;2899;DE;DE2190003332;15822080;99;3092108;3280620
AT;AT9110141649;7912;DE;DE2190004116;283547616;187;307742;8036467
BE;BE0861741466;5110;DE;DE2190004116;476720164;714;9071717;14194853
DE;DE2190250589;6622;DE;DE2190004116;2447653;1;4621;1426743
DK;DK15635290;7912;DE;DE2190004116;20700391;53;149400;150341
DK;DK37425311;7912;DE;DE2190004116;204155898;63;117962;-6561920
ES;ESA07029895;5510;DE;DE2190004116;16803053;194;23397582;1590000
ES;ESA07960024;4939;DE;DE2190004116;65861000;333;15397000;3401000
ES;ESA35013234;5510;DE;DE2190004116;21999048;376;8825588;1250415
ES;ESB07007222;6209;DE;DE2190004116;18072000;131;2443000;159000
ES;ESB28916765;7911;DE;DE2190004116;208480000;1374;4557000;22761000
ES;ESB38877676;7911;DE;DE2190004116;817854000;43;67000;-28362000
ES;ESB57667586;7911;DE;DE2190004116;1355840;19;19627;412902
ES;ESB63339113;6420;DE;DE2190004116;4036000;2;1000;3256000
ES;ESB81001836;7911;DE;DE2190004116;46686686;81;267586;-1316286
FR;FR325123321;4724;DE;DE2190004116;2802919;16;64370;-748789
FR;FR328621586;5110;DE;DE2190004116;479000000;1395;67594534;-10447150
FR;FR348762006;5510;DE;DE2190004116;7013034;11;2158283;-187023
FR;FR351876776;7721;DE;DE2190004116;335016;3;850069;-646037
FR;FR385199047;6832;DE;DE2190004116;4560335;40;1537046;-410642
FR;FR390182608;5510;DE;DE2190004116;761591;3;464331;55503
FR;FR393458971;7911;DE;DE2190004116;11579529;7;18388;616791
FR;FR398997940;5510;DE;DE2190004116;5417530;5;423131;-259513
FR;FR522871946;7010;DE;DE2190004116;58;1;10223;-37998
FR;FR523970838;5222;DE;DE2190004116;17643556;28;4176;280091
GB;GB00946385;9609;DE;DE2190004116;13641707;165;1476169;2008516
GB;GB01150160;7911;DE;DE2190004116;64276371;128;772803;4841269
GB;GB01956764;8299;DE;DE2190004116;15372477;10;19288;492485
GB;GB03977046;7911;DE;DE2190004116;5799650;27;522374;-123987
GB;GB04484400;7911;DE;DE2190004116;10237091;36;104804;888187
GB;GB04803471;7911;DE;DE2190004116;17101961;19;245600;1730770
GB;GB05270230;9313;DE;DE2190004116;9003604;24;318894;-902675
GB;GB05271017;8299;DE;DE2190004116;2616195;4;8884;156558
GB;GB06072876;7911;DE;DE2190004116;18798012766;57389;1629186824;465481950
NL;NL27354774;7911;DE;DE2190004116;1107781000;1852;9007000;48679000
NL;NL33223550;7912;DE;DE2190004116;25789644;62;91286;942003
PL;PL141146912;7911;DE;DE2190004116;573747;40;200628;-482
PL;PL142512402;7912;DE;DE2190004116;12505445;5;650519;-1051822
PT;PT501594175;7911;DE;DE2190004116;67958603;36;22346;1883430
SK;SK35966742;7912;DE;DE2190004116;9954612;38;65209;-40745
DE;DE2190221201;9002;DE;DE2190006005;1585103;17;53649;30798
DE;DE2190313277;5310;DE;DE2190006005;25750639;115;645310;158845
DE;DE2270001899;5813;DE;DE2190006005;50503517;254;10780919;12398571
ES;ESA81429052;4647;DE;DE2190020547;4679713;8;49847;99634
PL;PL017243933;2511;DE;DE2190020547;4537719;13;6259;894833
DE;DE5190014152;8000;DE;DE2190028301;25715225;864;760618;1824041
DE;DE5190462117;8000;DE;DE2190028301;41533583;1095;2217321;2649576
DE;DE3070093038;2211;DE;DE2190039048;20414559;166;4906357;2681293
AT;AT9110083153;2720;DE;DE2190053838;23769198;60;663844;985275
ES;ESA20022133;2720;DE;DE2190053838;381709309;558;44472348;6178381
NL;NL24069038;4652;DE;DE2190053838;31013362;5;352;1929461
PL;PL017235342;4531;DE;DE2190053838;41236515;7;2892;2362501
CZ;CZ24266981;2200;DE;DE2190053869;1075650;38;47001;86571
CZ;CZ25547208;4621;DE;DE2190061403;6738678;23;116820;457808
GB;GB03322560;7219;DE;DE2190061403;1497141;1;61902;-87905
PL;PL570797652;4621;DE;DE2190061403;6906775;17;1488467;674676
DE;DE2190020237;2790;DE;DE2190063788;31168783;206;4745818;1005390
DE;DE2190061480;5100;DE;DE2190068392;6831789;53;1153017;-194968
DE;DE2190288140;5223;DE;DE2190068392;26894340;399;3446634;350496
DE;DE2190041286;4711;DE;DE2190094719;113369123;643;4992402;3957802
CZ;CZ26925567;4621;DE;DE2190171676;5915331;3;1676;653746
SK;SK36247383;4621;DE;DE2190171676;4547387;7;55708;250392
DE;DE2190585617;7010;DE;DE2190246662;11482510;31;799973;91791
DE;DE2310214822;7010;DE;DE2190246662;30363260;269;8423754;-3151820
DE;DE2330125001;7010;DE;DE2190246662;49587994;332;1330197;-3659885
DE;DE4130132877;6420;DE;DE2190246662;26997000;109;11271000;-1753000
DE;DE4250453158;7010;DE;DE2190246662;23857069;136;1760384;-4271328
DE;DE5190755266;7010;DE;DE2190246662;26437575;37;56029;-140676
DE;DE6110368239;2611;DE;DE2190246662;25197077;207;7256905;-178444
DE;DE8310281905;4644;DE;DE2190246662;10488415;96;3838043;-463311
DE;DE2190188316;8299;DE;DE2190273467;64192;1;112325;17633
DE;DE2190009774;2740;DE;DE2190275688;86051031;236;3190912;8433514
DE;DE2190567835;8730;DE;DE2190282066;3386840;83;141459;494864
DE;DE2190567836;8810;DE;DE2190282066;2339560;70;51443;478317
DE;DE2190567838;8710;DE;DE2190282066;1421393;40;40735;92302
DE;DE2190542945;8210;DE;DE2190324292;8833328;131;63771;500660
DE;DE2190605660;6300;DE;DE2190324292;37616415;202;1513827;1724188
DE;DE2190330537;8710;DE;DE2190330528;926875;28;16196;-330709
DE;DE2190338143;8710;DE;DE2190330528;2850556;63;17129;299241
DE;DE2190370233;8710;DE;DE2190330528;5233386;120;270360;-189490
DE;DE2190391809;8710;DE;DE2190330528;2294203;61;29178;-32701
DE;DE2190404831;8200;DE;DE2190330528;592050;8;1646;68674
DE;DE2190406294;8710;DE;DE2190330528;3254329;79;24801;312774
DE;DE2190495810;8710;DE;DE2190336895;36823153;681;2802896;1930045
DE;DE2190499607;8810;DE;DE2190336895;15352187;265;829760;-353076
DE;DE2190499673;7010;DE;DE2190336895;15421124;128;604039;-3254
DE;DE2190499743;8610;DE;DE2190336895;45552264;360;2736673;-403448
DE;DE2190368598;4399;DE;DE2190377552;3365899;6;2810611;648995
DE;DE2190016915;2223;DE;DE2190406305;11723778;48;1449651;287823
CZ;CZ63216388;3832;DE;DE2190451130;3152102;38;832889;53277
NL;NL20063942;3812;DE;DE2190451130;9926849;33;1411427;-169922
NL;NL20064042;6420;DE;DE2190451130;11159026;33;14063122;807637
DE;DE5110124174;7490;DE;DE2190453003;51173826;309;7703232;4858888
DE;DE5110135606;6622;DE;DE2190453003;451772;2;1829;62509
ES;ESA41990490;7112;DE;DE2190453003;35807669;120;1426209;1602164
NL;NL17091102;7120;DE;DE2190453003;16342193;129;491455;1232673
NL;NL27037047;7112;DE;DE2190453003;12393296;106;651686;223070
DE;DE2190600974;4221;DE;DE2190453635;2931080;36;454340;198551
ES;ESB38941050;7311;DE;DE2190499376;219075;7;834;-53566
DE;DE2190281825;2229;DE;DE2190504530;10323492;78;2104792;172382
PL;PL301690902;6920;DE;DE2190516874;55996;5;1223;-33255
DE;DE2011941871;5229;DE;DE2190526059;1551079;6;28509;228769
SK;SK35761024;;DE;DE2190535885;4500000;38;339100;-946151
DE;DE2190551490;6202;DE;DE2190551499;1536765;16;36129;20748
