Country ISO code;BvD ID number;NACE Rev. 2 primary code;GUO - Country ISO code;GUO - BvD ID number;Result OP Revenue;Result - EMPl;Result - assets;Result P/L
FR;FR464200922;4669;n.a.;WW*20186649;7285000;11;49088;-384949
FR;FR331339101;4511;n.a.;WW*20187748;1432000;5;2466;-66616
FR;FR329096895;2830;n.a.;WW*20188308;10368766;31;716677;67940
FR;FR349807164;2229;n.a.;WW*20188308;8772893;31;489457;197161
FR;FR510348840;2561;n.a.;WW*20188308;5583869;46;1874217;-21355
FR;FR531861581;2830;n.a.;WW*20188308;2783673;16;921406;-273453
FR;FR379969843;4764;n.a.;WW*20188540;2202788;6;31662;211130
FR;FR394035927;4764;n.a.;WW*20188540;6155000;49;553215;182329
FR;FR531878254;7912;n.a.;WW*20188540;12921000;1;13977;-52591
FR;FR307178434;4711;n.a.;WW*20188642;6270586;24;98676;24397
FR;FR389512088;9601;n.a.;WW*20188642;274979;3;3300;-8327
FR;FR389568726;4711;n.a.;WW*20188642;10451090;42;811339;391145
FR;FR422309310;4711;n.a.;WW*20188642;2920000;8;7770;51406
FR;FR333255586;4332;n.a.;WW*20188876;5996279;23;86287;158769
FR;FR430260596;4311;n.a.;WW*20188876;2065657;12;30478;112061
FR;FR605820943;2562;n.a.;WW*20189046;590578;4;40585;-22321
FR;FR519142715;4752;n.a.;WW*20189764;896481;6;3844;11623
FR;FR327269718;6311;n.a.;WW*20191277;335000;1;1;19012
FR;FR448155614;7219;n.a.;WW*20191361;10151180;94;225244;553829
FR;FR301211736;4322;n.a.;WW*20193161;20397669;189;1490634;1831265
FR;FR315882761;4334;n.a.;WW*20193161;5485509;41;366762;518201
FR;FR321657280;4321;n.a.;WW*20193161;8922882;65;188830;209058
FR;FR337080063;2511;n.a.;WW*20193161;1551150;11;138775;196179
FR;FR337280259;4321;n.a.;WW*20193161;3176627;25;174287;230008
FR;FR716380274;4391;n.a.;WW*20193161;4049300;1;183599;-327603
FR;FR483361358;6820;n.a.;WW*20194320;95950;1;17733;-14474
FR;FR308718899;5610;n.a.;WW*20195556;519733;4;26686;19512
FR;FR318743473;7732;n.a.;WW*20196731;26813834;110;5212551;1564208
FR;FR437496854;4332;n.a.;WW*20197031;664818;7;152805;-29794
FR;FR407898030;4322;n.a.;WW*20197678;1185696;1;8097;-28355
FR;FR484299953;7022;n.a.;WW*20199259;3044860;1;223849;-74699
FR;FR065804262;4941;n.a.;WW*20200845;3220000;27;41115;-93586
FR;FR392563540;4941;n.a.;WW*20200845;3860000;32;54768;-18478
FR;FR414134312;4941;n.a.;WW*20200845;3490000;32;47383;-78094
FR;FR333190395;4331;n.a.;WW*20201689;7839159;43;395755;145373
FR;FR479100182;4322;n.a.;WW*20201689;3320665;1;37368;126831
FR;FR300286481;2015;n.a.;WW*20202587;8909092;9;1909835;-66562
FR;FR712061514;7912;n.a.;WW*20203358;57585512;106;296075;1063691
FR;FR412622185;4711;n.a.;WW*20204346;8054548;26;98414;376300
FR;FR450419437;4722;n.a.;WW*20205129;12496;1;1;-1168
FR;FR419960208;2550;n.a.;WW*20205894;8514923;1;2351384;720432
FR;FR392590667;4334;n.a.;WW*20206006;6399046;1;74082;625010
FR;FR779676675;4399;n.a.;WW*20206006;13130531;1;240807;-33679
FR;FR817320187;2920;n.a.;WW*20206420;1924012;1;71082;29308
FR;FR394077739;3513;n.a.;WW*20207584;242703;1;836360;48704
FR;FR563720457;4771;n.a.;WW*20207776;897089;10;66529;30729
FR;FR334993284;4674;n.a.;WW*20207981;1883104;1;5692;38514
FR;FR492074083;4674;n.a.;WW*20207981;1479686;1;30298;32009
FR;FR337627814;5210;n.a.;WW*20210117;31975000;134;1315633;463409
FR;FR483263166;7820;n.a.;WW*20210504;6583865;89;88830;101864
FR;FR572055846;1920;n.a.;WW*20210553;321089455;1;17788070;25326106
FR;FR337822985;4391;n.a.;WW*20210794;1305852;8;49741;58847
FR;FR339300014;121;n.a.;WW*20211569;21192582;43;1414894;715621
FR;FR441817160;4621;n.a.;WW*20212599;1075590;3;16251;13946
FR;FR338748452;8130;n.a.;WW*20213926;3623856;31;102297;-9285
FR;FR380334870;4669;n.a.;WW*20215674;2021000;1;1473;55091
FR;FR331108670;4619;n.a.;WW*20215791;734000;1;1;-6801
FR;FR379524630;6831;n.a.;WW*20215791;160000;1;1;-7719
FR;FR389668294;7311;n.a.;WW*20215791;475419;4;1;13565
FR;FR303656078;4777;n.a.;WW*20216358;2555261;19;420421;318
FR;FR428975106;4777;n.a.;WW*20216358;2012279;1;176694;-14751
FR;FR440804870;3212;n.a.;WW*20216358;1449318;1;62609;-11281
FR;FR428670442;8299;n.a.;WW*20217195;12202000;34;57752;27502
FR;FR442199014;5510;n.a.;WW*20217195;140000;1;1140728;-165796
FR;FR519140099;4690;n.a.;WW*20217195;872000;1;73873;-33841
FR;FR384624656;3832;n.a.;WW*20217272;2389991;1;318729;125175
FR;FR410505739;6820;n.a.;WW*20219225;8800;1;1;-14048
FR;FR450301981;4673;n.a.;WW*20219225;17207472;24;143598;718862
FR;FR509080008;4741;n.a.;WW*20219434;48296499;1;813095;2773818
FR;FR348759176;4759;n.a.;WW*20223596;418024;1;21222;3705
FR;FR341362291;2223;n.a.;WW*20223844;10804385;40;1154365;846809
FR;FR449626472;4673;n.a.;WW*20223844;1688322;8;170892;147274
FR;FR382274488;2562;n.a.;WW*20224155;1897897;15;18876;90095
FR;FR329034037;4334;n.a.;WW*20228258;962835;1;17268;59235
FR;FR445236086;4334;n.a.;WW*20228258;761372;1;1253;77041
FR;FR327820767;4754;n.a.;WW*20229454;3754370;16;401123;8684
FR;FR343454666;4639;n.a.;WW*20231622;10742000;5;16206;191307
FR;FR410303713;4729;n.a.;WW*20231622;8856034;19;658784;299817
FR;FR437864275;1013;n.a.;WW*20231622;3686000;13;43034;64625
FR;FR333621977;4673;n.a.;WW*20231795;624780;1;30542;368
FR;FR312518848;4391;n.a.;WW*20232506;4295000;41;247271;-425988
FR;FR333263952;4771;n.a.;WW*20232541;437496;1;69837;21656
FR;FR343859542;4752;n.a.;WW*20233335;7413724;37;1795858;363068
FR;FR344023650;4511;n.a.;WW*20234050;653;1;5701;-39189
FR;FR430210476;4519;n.a.;WW*20234050;1899732;1;3877;-74814
FR;FR344273511;6810;n.a.;WW*20235193;320000;1;928236;11831
FR;FR387675507;9604;n.a.;WW*20235193;5840000;107;447880;-1088149
FR;FR408733822;4120;n.a.;WW*20236079;2558326;1;81142;195227
FR;FR508356490;4213;n.a.;WW*20236079;3666865;1;157991;682074
FR;FR337642367;7120;n.a.;WW*20237365;1133587;19;28886;84281
FR;FR349975557;7120;n.a.;WW*20237365;2453752;41;96090;-37178
FR;FR405239989;7112;n.a.;WW*20237365;302677;4;2880;37486
FR;FR421450396;7112;n.a.;WW*20237365;652887;12;12820;38799
FR;FR419255104;7911;n.a.;WW*20237781;2079500;1;1;76687
FR;FR524907235;7711;n.a.;WW*20237781;165052;1;5876;1803
FR;FR311821268;1073;n.a.;WW*20237798;59040352;319;13788753;1439308
FR;FR444248272;6820;n.a.;WW*20237798;1;1;1;-7153
FR;FR542079124;111;n.a.;WW*20237798;742000;2;3118000;269000
FR;FR345224281;2920;n.a.;WW*20239093;8124636;19;35654;29729
FR;FR440299550;2920;n.a.;WW*20239093;3273308;19;30554;2304
FR;FR504434838;2223;n.a.;WW*20240791;217940;1;588837;25537
FR;FR086520012;5510;n.a.;WW*20241123;4048;1;103190;-39456
FR;FR349329011;5814;n.a.;WW*20241123;2454591;10;11005;-37516
FR;FR330620865;5510;n.a.;WW*20241387;1122004;12;55074;253590
FR;FR870800505;5510;n.a.;WW*20241387;1570341;13;11543;236359
FR;FR348127044;4520;n.a.;WW*20243017;330000;5;98074;10783
FR;FR323277418;3212;n.a.;WW*20243140;20000000;49;276018;-1954535
FR;FR349412767;6820;n.a.;WW*20243140;1031858;10;402912;-78856
FR;FR351383831;9311;n.a.;WW*20243140;180000;1;1564282;187742
FR;FR433682713;7022;n.a.;WW*20243140;9320000;1;1;441133
FR;FR572091080;2013;n.a.;WW*20243140;26971500;89;4323331;197493
FR;FR646750174;4648;n.a.;WW*20243140;22290000;20;50292;415546
FR;FR762200871;2652;n.a.;WW*20243140;15000000;81;2360423;-972344
FR;FR400179370;6832;n.a.;WW*20243380;101833;1;591658;74828
FR;FR452283260;4661;n.a.;WW*20243921;993187;3;1;-2927
FR;FR664501178;6820;n.a.;WW*20243921;778765;7;523;-13786
FR;FR975880113;4661;n.a.;WW*20243921;5847986;19;16667;-43308
FR;FR320564347;7022;n.a.;WW*20245094;251639;1;22158;56945
FR;FR320684442;4669;n.a.;WW*20245094;13039548;5;567;155155
FR;FR408568731;7120;n.a.;WW*20245094;1169609;1;138744;204246
FR;FR574506689;2815;n.a.;WW*20245094;10454389;67;2820313;-296415
FR;FR345374516;2561;n.a.;WW*20246037;3907174;1;1049331;301786
FR;FR479777542;2561;n.a.;WW*20246037;1880847;8;989093;271118
FR;FR492871447;6399;n.a.;WW*20247831;108690;3;8087;-205
FR;FR339963464;4520;n.a.;WW*20248303;2907164;23;38227;5361
FR;FR505185850;3314;n.a.;WW*20248303;1141000;3;15115;13830
FR;FR392546966;4399;n.a.;WW*20249884;5473604;1;728766;190247
FR;FR381450782;7320;n.a.;WW*20250048;384381;4;5528;7670
FR;FR489044743;4312;n.a.;WW*20251925;1648283;20;35598;-72846
FR;FR489200410;4312;n.a.;WW*20251925;7125060;27;531098;1049205
FR;FR799259171;4211;n.a.;WW*20251925;466817;2;86232;-18061
FR;FR345120679;6820;n.a.;WW*20254980;163336;1;454245;26904
FR;FR481453033;9102;n.a.;WW*20254980;1529171;9;409654;13734
FR;FR351027768;6311;n.a.;WW*20255571;1574768;1;9989;290652
FR;FR351144654;4666;n.a.;WW*20256038;3025062;1;171379;277397
FR;FR353059967;4666;n.a.;WW*20256038;1155523;1;26245;13403
FR;FR442040325;4661;n.a.;WW*20256477;696153;3;58621;20158
FR;FR762200327;3312;n.a.;WW*20258558;282951;5;86255;46034
FR;FR794198275;7911;n.a.;WW*20259310;1301363;1;14789;283792
FR;FR304802705;4941;n.a.;WW*20262119;22748957;165;7750676;1393669
FR;FR419452990;4941;n.a.;WW*20262119;6998329;1;120166;143128
FR;FR322611583;4399;n.a.;WW*20262980;2050703;25;12402;-233079
FR;FR485173561;6810;n.a.;WW*20262980;1070556;1;1;40778
FR;FR378079263;3250;n.a.;WW*20263144;8719662;43;1823816;154305
FR;FR384103735;4675;n.a.;WW*20264718;1813023;1;35148;14690
FR;FR384216644;2030;n.a.;WW*20264718;2316979;32;571753;-25876
FR;FR419691696;2030;n.a.;WW*20264718;17888392;37;271581;984452
FR;FR341141257;3313;n.a.;WW*20267109;1289095;10;22993;22359
FR;FR383366341;4540;n.a.;WW*20267396;1520493;9;44248;-65210
FR;FR574801254;2561;n.a.;WW*20268066;1589535;12;745922;23307
FR;FR377582515;4322;n.a.;WW*20270651;5586000;42;87865;-8316
FR;FR441160397;1610;n.a.;WW*20274551;823587;3;23299;41793
FR;FR385367115;7732;n.a.;WW*20275530;2127000;6;18107;24416
FR;FR420755761;3821;n.a.;WW*20275530;766575;7;336412;19652
FR;FR350033320;6820;n.a.;WW*20275651;550000;10;2302233;86137
FR;FR330525825;2550;n.a.;WW*20275962;117814600;438;27729360;762437
FR;FR745780387;2550;n.a.;WW*20275962;68836086;588;10239832;2920193
FR;FR443283239;7120;n.a.;WW*20277416;573928;1;3281;30164
FR;FR451327126;3312;n.a.;WW*20277416;4529498;1;28033;120429
FR;FR519085971;4321;n.a.;WW*20277416;21527000;188;963394;894162
FR;FR379079585;4752;n.a.;WW*20277498;1417126;8;51519;121445
FR;FR690801501;4752;n.a.;WW*20277498;1277898;1;19628;34885
FR;FR343100665;6820;n.a.;WW*20279834;2623577;20;3706594;386967
FR;FR379917958;1814;n.a.;WW*20281187;1699751;31;37305;-86474
FR;FR395121767;1814;n.a.;WW*20281187;744983;14;19025;-176872
FR;FR410656185;1814;n.a.;WW*20281187;3288554;48;143100;5121
FR;FR421665589;1814;n.a.;WW*20281187;1184976;25;2575;-86813
FR;FR437664626;1814;n.a.;WW*20281187;800006;14;2262;-8891
FR;FR440315950;1814;n.a.;WW*20281187;2130258;22;42507;104636
FR;FR433696416;4778;n.a.;WW*20281460;366;1;447;-11659
FR;FR310645031;4774;n.a.;WW*20282333;5340000;18;361770;589960
FR;FR411385594;6832;n.a.;WW*20283726;448888;6;9799;-12580
FR;FR606620524;4669;n.a.;WW*20285898;4164480;19;45345;629770
FR;FR330982885;5229;n.a.;WW*20290575;13368000;26;89290;928609
FR;FR377850326;4666;n.a.;WW*20292294;3212041;8;17597;135321
FR;FR349425553;4399;n.a.;WW*20295510;4989393;1;136230;229934
FR;FR395161854;4120;n.a.;WW*20295510;480198;8;7771;-186731
FR;FR967501917;4399;n.a.;WW*20295510;11825640;46;145259;273346
FR;FR971508478;1813;n.a.;WW*20296236;1740106;1;120941;72695
FR;FR382846186;4321;n.a.;WW*20296275;2656762;1;4580;-33373
FR;FR412111726;4322;n.a.;WW*20296275;3062472;1;13767;104827
FR;FR483654836;4771;n.a.;WW*20298509;464130;1;21483;550
FR;FR328544713;6202;n.a.;WW*20298941;39981701;256;53723;252278
FR;FR424104941;6420;n.a.;WW*20298941;1;1;1;-5989
FR;FR315474445;4941;n.a.;WW*20299480;15000000;82;122922;329194
FR;FR326368214;4941;n.a.;WW*20299480;25000000;132;559752;2177612
FR;FR409055159;4941;n.a.;WW*20299480;15000000;86;1303234;663110
FR;FR420825085;4941;n.a.;WW*20299480;16053000;102;896684;-335567
FR;FR351200555;4120;n.a.;WW*20299846;2142059;5;12980;101350
